place_id,review_text,rating,time,relative_time_description,language
ChIJh3N4yNqNcUgR5xebogirLko,"I have been having beauty treatments at Serenity Beauty since it first opened. Even when I moved abroad I still returned to the salon. I decided to have  Botox treatment and didn't hesitate to book in with her. Why, because Niget is one of the best therapists I know. Over the years she has kept up with the demands of the industry to provide the best service to her clients. She is kind and always professional and I highly recommend the treatments she offers. Niget you are one of Bristol's gems. 💎",5,1769249634,a week ago,en
ChIJh3N4yNqNcUgR5xebogirLko,Nigit has just done my teeth whitening & I had a fabulous experience with her. Shes very comforting & the results were great. Highly recommend.,5,1767968734,4 weeks ago,en
ChIJh3N4yNqNcUgR5xebogirLko,Nigiy was amazing. Had my teeth lightened. She was very professional and friendly. Highly recommend anyone wanting there teeth whitened to come here,5,1769429123,a week ago,en
ChIJh3N4yNqNcUgR5xebogirLko,"Nigit has done a magnificent job on whitening my teeth. A nice warm welcome, easygoing and efficient!Very happy, highly recommend😁",5,1768310364,3 weeks ago,en
ChIJh3N4yNqNcUgR5xebogirLko,"Amazing service! Thank you, Nigit. Could not be happier with my teeth. They look whiter than ever! I can’t wait to come back. X",5,1768648467,2 weeks ago,en
ChIJc5jqcDyOcUgRAbOHu2W9PGk,"I go to Eastgate on a regular basis and there has never been a problem that Shahid has not been able to sort for me. I am generally the instigator of the problems but Shahid listens and is understanding and finds solutions that work, so if you have any issues ask for Shahid.",5,1765486742,a month ago,en
ChIJc5jqcDyOcUgRAbOHu2W9PGk,"Went to the Eastgate store in Bristol, to exchange a perfume with a faulty spritz  pump that I got in an online order.  Sam, who helped me was incredibly helpful and after speaking to his manager managed to authorize an exchange so I can get my goods. Very happy with the high level of costumer care!",5,1755429644,5 months ago,en
ChIJc5jqcDyOcUgRAbOHu2W9PGk,"Always love coming into this boots store. The staff are always friendly and ask how you are and hope we have a good day. They always greet my children warmly and interact with them.
They have good offers on and they have a good range of products. There is a pharmacy inside, and a photo area.",5,1527691536,7 years ago,en
ChIJc5jqcDyOcUgRAbOHu2W9PGk,Very bad customer relationship of the staff member Sam who did bill me for the products at 12:42 on 1/08/2025. The customer standing in the queue has told me they feel sorry for me. MR Sam was very rude and i have requested him 2 bad for 5 pack of Aptamil weight 800g he have given one bag and asked me to take. I Asked him how can i take all fine Aptamil in one paper bag. And he gives me another. I have requested him to give me the receipt and he was making me repeat many time and last said I can't understand what you saying. I would really appreciate for giving a customer relationship training for this staff members. Thank you,1,1754051014,6 months ago,en
ChIJc5jqcDyOcUgRAbOHu2W9PGk,Why don’t you update google with opening hours for pharmacy.  Went down @ 6 to get urgent prescription to be told pharmacy shut @ 5pm.  When asked member of staff he was quite rude & said times are on the door!,1,1756315880,5 months ago,en
ChIJvY8plMKNcUgRwOwJSAf0c4M,I had The Loyalty Glow Experience today and I cannot thank the team enough. Great value for money as a little January treat to myself. The staff were all so lovely and professional. I was made to feel comfortable and relaxed throughout. My skin looks and feels incredible. Can’t wait to book with you again!,5,1769269064,a week ago,en
ChIJvY8plMKNcUgRwOwJSAf0c4M,"I have been coming to the Beauty Box Clifton for about 15 years and I wouldn't get my waxes done anywhere else. They are quick and efficient which is what you want with a wax. I met the new manager Elly today who was very personable and sweet, she carried out my treatment. A reliable salon and I will remain a loyal customer. Sometimes how comfortable the treatment is can vary depending on who you have but the results are always good. Clifton is also the best one compared to the Coldharbour clinic.",5,1763051138,2 months ago,en
ChIJvY8plMKNcUgRwOwJSAf0c4M,I was the lucky winner of a facial from a instagram competition. Lauren completed a microdermabrasion facial for me & it was the most dreamy start to the year! She explained everything in full & completed the treatment in a very relaxing environment. I will 100% be back! Thanks so much 🫶🏼,5,1767636829,a month ago,en
ChIJvY8plMKNcUgRwOwJSAf0c4M,"Came for micro needling and the therapist decided I didn’t need numbing cream, then proceeding to do three rounds on my face which was already bleeding after one. I Had severe bruising and swelling for weeks after and now have a scar on my face which I am now having to pay an actual professional to help with. Absolutely appalling. I will never go here again.
Trust me - do not go for cheap deals and inexperienced so called professionals.

And in response to you, please do not insult my intelligence, I’m well aware which salon it was. You just whatsapped me photos of somebody else and their before/after treatment. Other than this being an invasion of privacy for that client it really proves my point on the professionalism of the salon. Please do not call me or contact me again.",1,1758565406,4 months ago,en
ChIJvY8plMKNcUgRwOwJSAf0c4M,"One of my best wax experiences I've ever had!! Was made to feel very comfortable, and my beautician knew EXACTLY what she was doing and pain was some of the least I've experienced. Would thoroughly recommend",5,1762460964,3 months ago,en
ChIJIX2FujOMcUgRhAHdN1NLXJ8,"My first time getting waxed today and Amanda was amazing at making me feel comfortable. Such a daunting experience to go through but honestly nothing to be anxious about! It was like a friend working down there and I was left so clean. Booked another appointment, can't wait to see results! :)",5,1764967608,2 months ago,en
ChIJIX2FujOMcUgRhAHdN1NLXJ8,"I had my nails done last Wednesday (in-fill with biab). Yesterday,I noticed that one of the nails has already chipped. I am really disappointed as the last time I had them done, the gel lasted for 4 weeks. I feel that the Polish this time.was not put on very evenly also. I called into today but the salon was closed. I would be grateful if just the one nails could be fixed please.",3,1757188262,5 months ago,en
ChIJIX2FujOMcUgRhAHdN1NLXJ8,"First time visitor this morning (birthday treat!) and very happy! Summer really looked after me - professional, lovely chats and so happy with my nails. Will definitely go again!",5,1683376367,2 years ago,en
ChIJIX2FujOMcUgRhAHdN1NLXJ8,"While staying at my daughters, booked luxery pedicure. Lovely friendly salon fabulous pedicure. Best I've had in ages. Would highly recommend.",5,1657797500,3 years ago,en
ChIJIX2FujOMcUgRhAHdN1NLXJ8,"This is my 3rd visit to have my eyebrows waxed and tinted. The girls have done a lovely job every time.
Today I also had the express facial which was really lovely and so relaxing.
The girls here are so friendly and welcoming and a real credit to the salon.Looking forward to my next treat day already !!",5,1698767793,2 years ago,en
